"","x"
"D06_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"D07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"D07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"D07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"D08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"D08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"D08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"D08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","3"
"D08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"D09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"D09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"D10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"D10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"D10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"D10_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"D11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"D11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"D11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"D11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"D11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"D12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"D12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"D12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"D12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"D12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"E01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"E01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"E01_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","2"
"E02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"E02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","7"
"E03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"E03_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","3"
"E04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"E04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"E04_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"E05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"E05_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"E06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"E06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"E07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"E07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"E07_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","5"
"E08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"E09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"E11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"E12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"E13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"E13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"E13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"E13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"E13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"E14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E14_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","2"
"E14_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"E15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","2"
"E15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"E15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"E15_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"E16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"E16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"E16_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"E17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"E17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"E17_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"E18_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"E18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"E19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"E19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"E20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"E20_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","3"
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"E22_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"E22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"E23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","7"
"E23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"E24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"E24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"E24_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"F01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"F02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"F02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"F03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"F04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"F04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"F04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"F05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"F06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"F06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"F07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"F07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"F07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"F08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"F08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"F09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"F09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"F10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"F11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","3"
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"F12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"F12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"G01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"G01_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"G01_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"G03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"G03_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"G04_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","9"
"G05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"G05_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"G06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"G06_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","6"
"G06_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","7"
"G07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"G07_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"G08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"G09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"G10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"G11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"G12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","2"
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"G13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"G14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"G14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"G14_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G14_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"G15_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G15_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"G16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"G16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"G16_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G16_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","2"
"G17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"G17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G17_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"G18_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"G19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"G19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"G19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","3"
"G19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"G20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"G20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","7"
"G20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"G20_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"G21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"G21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"G21_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"G22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","6"
"G23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"G23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"G24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","2"
"G24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"G24_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"H01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"H01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"H02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"H02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"H02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","3"
"H02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"H03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"H03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","2"
"H03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"H04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
